group,year,percentile,Annuitized Financial Income,DB Pension Income,Earned Income,Federal Income Tax,HI tax,Imputed Rental Income,Means+Nonmeans Benefits,Medicare Part B Premium,Medicare Part D Premium,Medicare Surtax,Net Annuity Income,Net Cash Income,OASDI tax,Other Family Member Income,Own Benefit,Own Earnings,Per Capita Annuity Income,Per Capita Cash Income,Per Capita Dividend Income,Per Capita Interest Income,Per Capita IRA Withdrawal,Per Capita Rental Income,Social Security Benefits,Spouse Benefit,Spouse Earnings,SSI,State Income Tax
Divorced Individuals,2045,P99,0,0,-777,-1005,-12,0,77,0,0,51,-3250,-5509,777,0,-3148,-777,1463,-4458,0,0,1006,0,-3148,3779,0,-1045,-44
Divorced Individuals,2055,P10,226.84999999999997,0,0,0,0,0,0,0,0,0,2778.6600000000008,3384.26,0,0,0,0,2693.7700000000004,3480.5499999999993,0,0,0,0,0,0,0,0,0
Divorced Individuals,2055,P25,831.10000000000014,0,0,0,0,0,0,0,0,0,966,537.19999999999891,0,0,-348.70000000000073,0,793.70000000000073,367.09999999999854,0,0,0,0,2209.8999999999996,0,0,0,0
Divorced Individuals,2055,P5,31.91,0,0,0,0,0,0,0,0,0,850.94,512.22,0,0,0,0,979.29000000000087,533.57999999999993,0,0,0,0,0,0,0,0,0
Divorced Individuals,2055,P50,2029.8999999999996,0,0,0,0,0,0,0,0,0,172,-610.09999999999854,0,0,-1431.5,0,46.19999999999709,-579.79999999999927,0,0,111.4,0,-1431.5,0,0,0,0
Divorced Individuals,2055,P75,2852,0,-66,-117,-1,-2,0,0,0,0,405,-926,58,0,-2918,-66,-94,-581,0,-5,2397,0,-2918,0,0,0,11
Divorced Individuals,2055,P90,2998,-63,-196,-723,-4,31,0,0,0,-21,1013,-820,280,0,-3711,-196,-306,-2077,0,-93,1993,0,-3711,1547,0,0,-80
Divorced Individuals,2055,P95,1912,-55,-448,-1172,-7,0,19,0,0,-59,-6660,-3320,448,0,-3639,-448,-3546,-2597,0,-250,1942,0,-3639,3019,0,0,-157
Divorced Individuals,2055,P99,975,0,-1401,-2698,-21,0,-109,0,0,53,7361,-6771,1401,0,-4779,-1401,-5582,-10812,0,0,2460,0,-4779,4334,0,-4553,-185
Divorced Individuals,2065,P10,240.49,0,0,0,0,0,0,0,0,0,2848.2799999999988,4045.6900000000005,0,0,0,0,2861.6800000000003,4038.3200000000015,0,0,0,0,0,0,0,0,0
Divorced Individuals,2065,P25,899.00000000000023,0,0,0,0,0,0,0,0,0,872.59999999999854,276,0,0,-704.29999999999927,0,911,206.30000000000291,0,0,0,0,2052.2000000000007,0,0,0,0
Divorced Individuals,2065,P5,28.4,0,0,0,0,0,0,0,0,0,725.48,185.23000000000002,0,0,0,0,1127.7399999999998,955.90000000000055,0,0,0,0,0,0,0,0,0
Divorced Individuals,2065,P50,2553.0999999999995,0,0,0,0,3.2000000000000455,0,0,0,0,742.5,-270.70000000000073,0,0,-2050.4000000000015,0,667.19999999999709,-387.90000000000146,0,0,178.3,0,-2050.4000000000015,0,0,0,0
Divorced Individuals,2065,P75,4333,0,-65,38,-1,20,0,0,0,-3,634,-651,57,0,-3469,-65,-293,-725,0,0,3846,0,-3469,0,0,0,24
Divorced Individuals,2065,P90,2764,-21,-295,-736,-4,-54,0,0,0,-3,841,-2642,291,0,-4400,-295,2116,-3545,3,-16,4551,0,-4400,1624,0,0,-28
Divorced Individuals,2065,P95,3684,-39,-474,-474,-7,0,-59,0,0,-60,-1753,-2619,472,0,-4838,-474,-3002,-2870,545,0,4246,0,-4838,3304,0,0,21
Divorced Individuals,2065,P99,17508,0,-990,-1331,-14,-198,-219,0,0,0,5618,-967,989,0,-4477,-990,-899,-1492,0,-258,4917,0,-4477,4981,0,-2558,376
Females,2015,P10,0,0,0,0,0,0,0,0,0,0,-1.570000000001528,0,0,0,0,0,-12.390000000001237,0,0,0,0,0,0,0,0,0,0
Females,2015,P25,0,0,0,0,0,0,0,0,0,0,-43.899999999997817,-40.799999999999272,0,0,0,0,-30.299999999999272,-46.199999999998909,0,0,0,0,0,0,0,0,0
Females,2015,P5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Females,2015,P50,0,0,0,0,0,0,0,0,0,0,-60.600000000002183,-57.900000000001455,0,0,0,0,-50.80000000000291,-61.799999999999272,0,0,0,0,0,0,0,0,0
Females,2015,P75,0,-114,0,-31,0,0,0,0,0,0,-76,-68,0,0,0,0,-123,-84,0,0,0,0,0,0,0,0,-5
Females,2015,P90,0,-125,0,-53,0,0,0,0,0,0,-160,-158,0,0,0,0,-51,-28,0,0,0,0,0,0,0,0,-4
Females,2015,P95,0,-261,0,-54,0,0,0,0,0,0,-174,-13,0,0,0,0,-195,0,1,41,0,-6,0,0,0,0,0
Females,2015,P99,0,-57,0,0,0,0,0,0,0,0,-1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Females,2025,P10,13.009999999999991,0,0,0,0,0,0,0,0,0,763.86000000000058,792.5,0,0,0,0,820.35000000000036,896.22000000000116,0,0,0,0,0,0,0,0,0
Females,2025,P25,27.700000000000045,0,0,0,0,0.39999999999997726,0,0,0,0,-142.90000000000146,-205.90000000000146,0,0,388.5,0,-149.40000000000146,-182.79999999999927,0,0,0,0,953.59999999999945,0,0,0,0
Females,2025,P5,7.5400000000000063,0,0,0,0,0,0,0,0,0,840.05999999999949,799.0300000000002,0,0,0,0,792.54999999999927,876.16999999999916,0,0,0,0,0,0,0,0,0
Females,2025,P50,39.900000000000546,0,0,0,0,-3.0999999999999091,0,0,0,0,-269.69999999999709,-448.40000000000146,0,0,-351,0,-400.5,-423,0,0,0,0,-367.30000000000109,0,0,0,0
Females,2025,P75,34,-125,-64,-97,0,-2,0,0,0,0,-439,-505,59,0,-416,-27,-425,-579,-1,-2,5,0,-471,-477,0,0,-18
Females,2025,P90,101,-133,-168,-380,-3,-9,0,0,0,0,-483,-492,171,0,-531,-169,-429,-852,-3,-19,0,0,-537,-573,-88,0,-39
Females,2025,P95,0,-86,-273,-303,-4,11,0,0,-260,0,-490,-302,263,0,-583,-273,-426,-699,0,-25,83,0,-540,-571,-243,0,-78
Females,2025,P99,0,-141,-1513,-470,-24,0,-22,0,0,-27,-734,-1303,776,0,-516,-575,-582,-2262,0,0,2,183,-569,-458,-557,-321,-225
Females,2035,P10,74.829999999999984,0,0,0,0,0,0,0,0,0,1018.5599999999995,1224.1300000000001,0,0,0,0,972.55000000000109,1283.92,0,0,0,0,0,0,0,0,0
